       MJD   Upper    Mean   Lower  Cenwave  Zeropoint  Filter 
 60539.436  23.785   23.55  23.335  5182.42     3631.0    cyan 
 60539.436  24.318  24.043  23.739  4746.48     3631.0       g 
 60542.486  23.027  22.851  22.679  6629.82     3631.0  orange 
 60542.486  23.147  22.968  22.818  6366.38     3631.0       r 
 60542.486  23.804  23.569  23.353  5182.42     3631.0    cyan 
 60542.486  24.337  24.061  23.758  4746.48     3631.0       g 
 60545.536  23.047   22.87  22.697  6629.82     3631.0  orange 
 60545.536  23.166  22.988  22.837  6366.38     3631.0       r 
 60545.536  23.823  23.588  23.372  5182.42     3631.0    cyan 
 60545.536  24.355   24.08  23.776  4746.48     3631.0       g 
 60548.586  23.066  22.889  22.716  6629.82     3631.0  orange 
 60548.586  23.186  23.007  22.855  6366.38     3631.0       r 
 60548.586  23.843  23.608   23.39  5182.42     3631.0    cyan 
 60548.586  24.373  24.098  23.795  4746.48     3631.0       g 
 60551.635  23.086  22.908  22.734  6629.82     3631.0  orange 
 60551.635  23.205  23.027  22.873  6366.38     3631.0       r 
 60551.635  23.862  23.627  23.408  5182.42     3631.0    cyan 
 60551.635  24.392  24.116  23.813  4746.48     3631.0       g 
 60554.685  23.105  22.927  22.752  6629.82     3631.0  orange 
 60554.685  23.224  23.046  22.891  6366.38     3631.0       r 
 60554.685  23.881  23.645  23.426  5182.42     3631.0    cyan 
 60554.685   24.41  24.135  23.831  4746.48     3631.0       g 
 60557.735  23.124  22.945   22.77  6629.82     3631.0  orange 
 60557.735  23.243  23.065  22.909  6366.38     3631.0       r 
 60557.735    23.9  23.663  23.444  5182.42     3631.0    cyan 
 60557.735  24.428  24.152   23.85  4746.48     3631.0       g 
 60560.785  23.143  22.964  22.788  6629.82     3631.0  orange 
 60560.785  23.262  23.084  22.927  6366.38     3631.0       r 
 60560.785  23.919  23.682  23.462  5182.42     3631.0    cyan 
 60560.785  24.446   24.17  23.869  4746.48     3631.0       g 
 60563.834  23.162  22.982  22.806  6629.82     3631.0  orange 
 60563.834  23.281  23.103  22.945  6366.38     3631.0       r 
 60563.834  23.937  23.699   23.48  5182.42     3631.0    cyan 
 60563.834  24.465  24.187  23.887  4746.48     3631.0       g 
 60566.884  23.181  23.001  22.824  6629.82     3631.0  orange 
 60566.884    23.3  23.122  22.963  6366.38     3631.0       r 
 60566.884  23.956  23.717  23.497  5182.42     3631.0    cyan 
 60566.884  24.483  24.205  23.906  4746.48     3631.0       g 
 60569.934    23.2  23.019  22.842  6629.82     3631.0  orange 
 60569.934  23.319  23.141  22.981  6366.38     3631.0       r 
 60569.934  23.975  23.735  23.515  5182.42     3631.0    cyan 
 60569.934    24.5  24.222  23.924  4746.48     3631.0       g 
 60572.984  23.219  23.038   22.86  6629.82     3631.0  orange 
 60572.984  23.338  23.159  22.999  6366.38     3631.0       r 
 60572.984  23.993  23.752  23.533  5182.42     3631.0    cyan 
 60572.984  24.518  24.239  23.943  4746.48     3631.0       g 
 60576.034  23.237  23.056  22.878  6629.82     3631.0  orange 
 60576.034  23.356  23.178  23.017  6366.38     3631.0       r 
 60576.034  24.011  23.769   23.55  5182.42     3631.0    cyan 
 60576.034  24.536  24.257  23.961  4746.48     3631.0       g 
 60579.083  23.256  23.074  22.895  6629.82     3631.0  orange 
 60579.083  23.375  23.196  23.035  6366.38     3631.0       r 
 60579.083   24.03  23.787  23.568  5182.42     3631.0    cyan 
 60579.083  24.553  24.274  23.979  4746.48     3631.0       g 
 60582.133  23.275  23.092  22.913  6629.82     3631.0  orange 
 60582.133  23.394  23.214  23.052  6366.38     3631.0       r 
 60582.133  24.048  23.805  23.585  5182.42     3631.0    cyan 
 60582.133  24.571  24.291  23.997  4746.48     3631.0       g 
 60585.183  23.293   23.11   22.93  6629.82     3631.0  orange 
 60585.183  23.412  23.232   23.07  6366.38     3631.0       r 
 60585.183  24.066  23.823  23.602  5182.42     3631.0    cyan 
 60585.183  24.589  24.309  24.016  4746.48     3631.0       g 
 60588.233  23.312  23.127  22.948  6629.82     3631.0  orange 
 60588.233  23.431   23.25  23.087  6366.38     3631.0       r 
 60588.233  24.084   23.84   23.62  5182.42     3631.0    cyan 
 60588.233  24.607  24.326  24.034  4746.48     3631.0       g 
 60591.282  23.331  23.145  22.965  6629.82     3631.0  orange 
 60591.282  23.449  23.268  23.105  6366.38     3631.0       r 
 60591.282  24.103  23.858  23.637  5182.42     3631.0    cyan 
 60591.282  24.625  24.343  24.051  4746.48     3631.0       g 
 60594.332  23.349  23.163  22.983  6629.82     3631.0  orange 
 60594.332  23.468  23.285  23.122  6366.38     3631.0       r 
 60594.332   24.12  23.876  23.655  5182.42     3631.0    cyan 
 60594.332  24.643   24.36  24.069  4746.48     3631.0       g 
 60597.382  23.368   23.18    23.0  6629.82     3631.0  orange 
 60597.382  23.486  23.303  23.139  6366.38     3631.0       r 
 60597.382  24.138  23.893  23.672  5182.42     3631.0    cyan 
 60597.382  24.661  24.377  24.087  4746.48     3631.0       g 
 60600.432  23.386  23.198  23.017  6629.82     3631.0  orange 
 60600.432  23.504  23.321  23.156  6366.38     3631.0       r 
 60600.432  24.156  23.911  23.689  5182.42     3631.0    cyan 
 60600.432  24.678  24.394  24.105  4746.48     3631.0       g 
 60603.482  23.404  23.215  23.034  6629.82     3631.0  orange 
 60603.482  23.522  23.339  23.172  6366.38     3631.0       r 
 60603.482  24.174  23.929  23.707  5182.42     3631.0    cyan 
 60603.482  24.696  24.411  24.123  4746.48     3631.0       g 
 60606.531  23.423  23.232  23.051  6629.82     3631.0  orange 
 60606.531  23.541  23.356  23.189  6366.38     3631.0       r 
 60606.531  24.192  23.947  23.724  5182.42     3631.0    cyan 
 60606.531  24.714  24.427  24.141  4746.48     3631.0       g 
 60609.581  23.441  23.249  23.068  6629.82     3631.0  orange 
 60609.581  23.559  23.374  23.206  6366.38     3631.0       r 
 60609.581  24.209  23.964  23.741  5182.42     3631.0    cyan 
 60609.581  24.731  24.444  24.158  4746.48     3631.0       g 
 60612.631  23.459  23.266  23.085  6629.82     3631.0  orange 
 60612.631  23.576  23.391  23.223  6366.38     3631.0       r 
 60612.631  24.227  23.982  23.758  5182.42     3631.0    cyan 
 60612.631  24.748  24.461  24.176  4746.48     3631.0       g 
 60615.681  23.477  23.284  23.102  6629.82     3631.0  orange 
 60615.681  23.594  23.408  23.239  6366.38     3631.0       r 
 60615.681  24.244  23.999  23.775  5182.42     3631.0    cyan 
 60615.681  24.766  24.477  24.194  4746.48     3631.0       g 
  60618.73  23.495  23.301  23.118  6629.82     3631.0  orange 
  60618.73  23.612  23.425  23.255  6366.38     3631.0       r 
  60618.73  24.262  24.016  23.792  5182.42     3631.0    cyan 
  60618.73  24.783  24.494  24.211  4746.48     3631.0       g 
  60621.78  23.513  23.317  23.135  6629.82     3631.0  orange 
  60621.78   23.63  23.442  23.272  6366.38     3631.0       r 
  60621.78  24.279  24.034  23.808  5182.42     3631.0    cyan 
  60621.78    24.8   24.51  24.228  4746.48     3631.0       g 
  60624.83   23.53  23.334  23.152  6629.82     3631.0  orange 
  60624.83  23.648  23.458  23.288  6366.38     3631.0       r 
  60624.83  24.296  24.051  23.825  5182.42     3631.0    cyan 
  60624.83  24.816  24.527  24.245  4746.48     3631.0       g 
  60627.88  23.548  23.351  23.168  6629.82     3631.0  orange 
  60627.88  23.665  23.475  23.305  6366.38     3631.0       r 
  60627.88  24.313  24.068  23.842  5182.42     3631.0    cyan 
  60627.88  24.833  24.543  24.261  4746.48     3631.0       g 
  60630.93  23.565  23.368  23.185  6629.82     3631.0  orange 
  60630.93  23.683  23.491  23.321  6366.38     3631.0       r 
  60630.93  24.331  24.085  23.858  5182.42     3631.0    cyan 
  60630.93  24.849  24.559  24.278  4746.48     3631.0       g 
 60633.979  23.583  23.384  23.201  6629.82     3631.0  orange 
 60633.979    23.7  23.508  23.337  6366.38     3631.0       r 
 60633.979  24.348  24.101  23.875  5182.42     3631.0    cyan 
 60633.979  24.865  24.576  24.294  4746.48     3631.0       g 
 60637.029    23.6  23.401  23.217  6629.82     3631.0  orange 
 60637.029  23.717  23.524  23.354  6366.38     3631.0       r 
 60637.029  24.365  24.118  23.892  5182.42     3631.0    cyan 
 60637.029  24.882  24.592  24.311  4746.48     3631.0       g 
 60640.079  23.617  23.418  23.234  6629.82     3631.0  orange 
 60640.079  23.735   23.54   23.37  6366.38     3631.0       r 
 60640.079  24.382  24.134  23.908  5182.42     3631.0    cyan 
 60640.079  24.899  24.608  24.327  4746.48     3631.0       g 
 60643.129  23.635  23.434   23.25  6629.82     3631.0  orange 
 60643.129  23.752  23.557  23.386  6366.38     3631.0       r 
 60643.129  24.398  24.151  23.925  5182.42     3631.0    cyan 
 60643.129  24.916  24.624  24.343  4746.48     3631.0       g 
 60646.178  23.652   23.45  23.266  6629.82     3631.0  orange 
 60646.178  23.769  23.573  23.402  6366.38     3631.0       r 
 60646.178  24.415  24.167  23.942  5182.42     3631.0    cyan 
 60646.178  24.932  24.641  24.359  4746.48     3631.0       g 
 60649.228  23.669  23.467  23.282  6629.82     3631.0  orange 
 60649.228  23.786  23.589  23.418  6366.38     3631.0       r 
 60649.228  24.432  24.184  23.959  5182.42     3631.0    cyan 
 60649.228  24.949  24.657  24.376  4746.48     3631.0       g 
 60652.278  23.686  23.483  23.298  6629.82     3631.0  orange 
 60652.278  23.803  23.605  23.434  6366.38     3631.0       r 
 60652.278  24.449    24.2  23.975  5182.42     3631.0    cyan 
 60652.278  24.966  24.673  24.392  4746.48     3631.0       g 
 60655.328  23.703  23.499  23.314  6629.82     3631.0  orange 
 60655.328  23.819  23.621   23.45  6366.38     3631.0       r 
 60655.328  24.465  24.216  23.991  5182.42     3631.0    cyan 
 60655.328  24.983   24.69  24.408  4746.48     3631.0       g 
 60658.378   23.72  23.516   23.33  6629.82     3631.0  orange 
 60658.378  23.836  23.637  23.466  6366.38     3631.0       r 
 60658.378  24.482  24.232  24.007  5182.42     3631.0    cyan 
 60658.378  24.999  24.706  24.424  4746.48     3631.0       g 
 60661.427  23.736  23.532  23.346  6629.82     3631.0  orange 
 60661.427  23.853  23.654  23.482  6366.38     3631.0       r 
 60661.427  24.499  24.248  24.024  5182.42     3631.0    cyan 
 60661.427  25.016  24.722   24.44  4746.48     3631.0       g 
 60664.477  23.753  23.548  23.362  6629.82     3631.0  orange 
 60664.477  23.869   23.67  23.497  6366.38     3631.0       r 
 60664.477  24.515  24.264  24.041  5182.42     3631.0    cyan 
 60664.477  25.032  24.738  24.455  4746.48     3631.0       g 
 60667.527   23.77  23.564  23.377  6629.82     3631.0  orange 
 60667.527  23.886  23.686  23.513  6366.38     3631.0       r 
 60667.527  24.532   24.28  24.058  5182.42     3631.0    cyan 
 60667.527  25.048  24.754  24.471  4746.48     3631.0       g 
 60670.577  23.787   23.58  23.393  6629.82     3631.0  orange 
 60670.577  23.903  23.702  23.529  6366.38     3631.0       r 
 60670.577  24.549  24.295  24.074  5182.42     3631.0    cyan 
 60670.577  25.065  24.771  24.487  4746.48     3631.0       g 
 60673.626  23.803  23.596  23.409  6629.82     3631.0  orange 
 60673.626  23.919  23.718  23.544  6366.38     3631.0       r 
 60673.626  24.565  24.311  24.091  5182.42     3631.0    cyan 
 60673.626  25.081  24.787  24.503  4746.48     3631.0       g 
 60676.676   23.82  23.612  23.424  6629.82     3631.0  orange 
 60676.676  23.935  23.734   23.56  6366.38     3631.0       r 
 60676.676  24.582  24.327  24.107  5182.42     3631.0    cyan 
 60676.676  25.097  24.802  24.518  4746.48     3631.0       g 
 60679.726  23.836  23.628   23.44  6629.82     3631.0  orange 
 60679.726  23.952   23.75  23.575  6366.38     3631.0       r 
 60679.726  24.598  24.342  24.124  5182.42     3631.0    cyan 
 60679.726  25.113  24.818  24.533  4746.48     3631.0       g 
 60682.776  23.852  23.643  23.455  6629.82     3631.0  orange 
 60682.776  23.968  23.765  23.591  6366.38     3631.0       r 
 60682.776  24.614  24.357  24.139  5182.42     3631.0    cyan 
 60682.776  25.129  24.834  24.548  4746.48     3631.0       g 
 60685.825  23.869  23.659  23.471  6629.82     3631.0  orange 
 60685.825  23.984  23.781  23.606  6366.38     3631.0       r 
 60685.825   24.63  24.373  24.155  5182.42     3631.0    cyan 
 60685.825  25.145   24.85  24.564  4746.48     3631.0       g 
 60688.875  23.885  23.675  23.486  6629.82     3631.0  orange 
 60688.875    24.0  23.797  23.621  6366.38     3631.0       r 
 60688.875  24.647  24.388   24.17  5182.42     3631.0    cyan 
 60688.875  25.161  24.866  24.579  4746.48     3631.0       g 
 60691.925  23.901   23.69  23.501  6629.82     3631.0  orange 
 60691.925  24.016  23.812  23.636  6366.38     3631.0       r 
 60691.925  24.663  24.403  24.186  5182.42     3631.0    cyan 
 60691.925  25.177  24.881  24.594  4746.48     3631.0       g 
 60694.975  23.917  23.706  23.516  6629.82     3631.0  orange 
 60694.975  24.032  23.828  23.652  6366.38     3631.0       r 
 60694.975  24.679  24.419  24.201  5182.42     3631.0    cyan 
 60694.975  25.193  24.897  24.609  4746.48     3631.0       g 
 60698.025  23.933  23.721  23.532  6629.82     3631.0  orange 
 60698.025  24.048  23.843  23.667  6366.38     3631.0       r 
 60698.025  24.694  24.434  24.216  5182.42     3631.0    cyan 
 60698.025  25.208  24.912  24.625  4746.48     3631.0       g 
 60701.074  23.949  23.737  23.547  6629.82     3631.0  orange 
 60701.074  24.064  23.859  23.682  6366.38     3631.0       r 
 60701.074   24.71  24.449  24.231  5182.42     3631.0    cyan 
 60701.074  25.224  24.928   24.64  4746.48     3631.0       g 
 60704.124  23.965  23.752  23.562  6629.82     3631.0  orange 
 60704.124   24.08  23.874  23.697  6366.38     3631.0       r 
 60704.124  24.726  24.464  24.247  5182.42     3631.0    cyan 
 60704.124   25.24  24.943  24.655  4746.48     3631.0       g 
 60707.174  23.981  23.767  23.577  6629.82     3631.0  orange 
 60707.174  24.095  23.889  23.712  6366.38     3631.0       r 
 60707.174  24.741   24.48  24.262  5182.42     3631.0    cyan 
 60707.174  25.256  24.959   24.67  4746.48     3631.0       g 
 60710.224  23.997  23.783  23.592  6629.82     3631.0  orange 
 60710.224  24.111  23.905  23.727  6366.38     3631.0       r 
 60710.224  24.757  24.495  24.277  5182.42     3631.0    cyan 
 60710.224  25.271  24.974  24.685  4746.48     3631.0       g 
 60713.273  24.012  23.798  23.607  6629.82     3631.0  orange 
 60713.273  24.126   23.92  23.741  6366.38     3631.0       r 
 60713.273  24.772   24.51  24.292  5182.42     3631.0    cyan 
 60713.273  25.287  24.989    24.7  4746.48     3631.0       g 
 60716.323  24.028  23.813  23.622  6629.82     3631.0  orange 
 60716.323  24.142  23.935  23.756  6366.38     3631.0       r 
 60716.323  24.788  24.525  24.307  5182.42     3631.0    cyan 
 60716.323  25.302  25.004  24.715  4746.48     3631.0       g 
 60719.373  24.043  23.828  23.636  6629.82     3631.0  orange 
 60719.373  24.157   23.95  23.771  6366.38     3631.0       r 
 60719.373  24.803   24.54  24.322  5182.42     3631.0    cyan 
 60719.373  25.317  25.019  24.729  4746.48     3631.0       g 
 60722.423  24.059  23.843  23.651  6629.82     3631.0  orange 
 60722.423  24.173  23.965  23.786  6366.38     3631.0       r 
 60722.423  24.818  24.555  24.337  5182.42     3631.0    cyan 
 60722.423  25.333  25.035  24.744  4746.48     3631.0       g 
 60725.473  24.075  23.858  23.666  6629.82     3631.0  orange 
 60725.473  24.188   23.98    23.8  6366.38     3631.0       r 
 60725.473  24.833   24.57  24.353  5182.42     3631.0    cyan 
 60725.473  25.348   25.05  24.758  4746.48     3631.0       g 
 60728.522   24.09  23.873   23.68  6629.82     3631.0  orange 
 60728.522  24.204  23.995  23.815  6366.38     3631.0       r 
 60728.522  24.848  24.585  24.368  5182.42     3631.0    cyan 
 60728.522  25.363  25.064  24.773  4746.48     3631.0       g 
 60731.572  24.105  23.888  23.695  6629.82     3631.0  orange 
 60731.572  24.219   24.01  23.829  6366.38     3631.0       r 
 60731.572  24.863    24.6  24.383  5182.42     3631.0    cyan 
 60731.572  25.378  25.079  24.787  4746.48     3631.0       g 
 60734.622   24.12  23.903   23.71  6629.82     3631.0  orange 
 60734.622  24.235  24.025  23.844  6366.38     3631.0       r 
 60734.622  24.878  24.615  24.398  5182.42     3631.0    cyan 
 60734.622  25.393  25.094  24.801  4746.48     3631.0       g 
 60737.672  24.136  23.917  23.724  6629.82     3631.0  orange 
 60737.672   24.25   24.04  23.858  6366.38     3631.0       r 
 60737.672  24.893   24.63  24.414  5182.42     3631.0    cyan 
 60737.672  25.408  25.109  24.816  4746.48     3631.0       g 
 60740.721  24.151  23.932  23.739  6629.82     3631.0  orange 
 60740.721  24.265  24.054  23.873  6366.38     3631.0       r 
 60740.721  24.908  24.645  24.429  5182.42     3631.0    cyan 
 60740.721  25.423  25.124   24.83  4746.48     3631.0       g 
 60743.771  24.166  23.947  23.753  6629.82     3631.0  orange 
 60743.771   24.28  24.069  23.887  6366.38     3631.0       r 
 60743.771  24.922   24.66  24.444  5182.42     3631.0    cyan 
 60743.771  25.438  25.139  24.844  4746.48     3631.0       g 
 60746.821   24.18  23.961  23.767  6629.82     3631.0  orange 
 60746.821  24.295  24.084  23.901  6366.38     3631.0       r 
 60746.821  24.937  24.674  24.459  5182.42     3631.0    cyan 
 60746.821  25.453  25.153  24.859  4746.48     3631.0       g 
 60749.871  24.195  23.976  23.781  6629.82     3631.0  orange 
 60749.871   24.31  24.098  23.916  6366.38     3631.0       r 
 60749.871  24.951  24.689  24.474  5182.42     3631.0    cyan 
 60749.871  25.468  25.168  24.873  4746.48     3631.0       g 
 60752.921   24.21  23.991  23.795  6629.82     3631.0  orange 
 60752.921  24.325  24.113   23.93  6366.38     3631.0       r 
 60752.921  24.966  24.704  24.489  5182.42     3631.0    cyan 
 60752.921  25.482  25.183  24.887  4746.48     3631.0       g 
  60755.97  24.225  24.005  23.809  6629.82     3631.0  orange 
  60755.97   24.34  24.127  23.944  6366.38     3631.0       r 
  60755.97   24.98  24.718  24.503  5182.42     3631.0    cyan 
  60755.97  25.497  25.197  24.902  4746.48     3631.0       g 
  60759.02   24.24  24.019  23.823  6629.82     3631.0  orange 
  60759.02  24.355  24.142  23.958  6366.38     3631.0       r 
  60759.02  24.995  24.733  24.518  5182.42     3631.0    cyan 
  60759.02  25.512  25.212  24.916  4746.48     3631.0       g 
  60762.07  24.254  24.034  23.837  6629.82     3631.0  orange 
  60762.07   24.37  24.156  23.972  6366.38     3631.0       r 
  60762.07  25.009  24.747  24.533  5182.42     3631.0    cyan 
  60762.07  25.526  25.226  24.931  4746.48     3631.0       g 
  60765.12  24.269  24.048  23.851  6629.82     3631.0  orange 
  60765.12  24.385  24.171  23.986  6366.38     3631.0       r 
  60765.12  25.024  24.762  24.547  5182.42     3631.0    cyan 
  60765.12  25.541   25.24  24.945  4746.48     3631.0       g 
 60768.169  24.283  24.062  23.865  6629.82     3631.0  orange 
 60768.169  24.399  24.185    24.0  6366.38     3631.0       r 
 60768.169  25.038  24.776  24.561  5182.42     3631.0    cyan 
 60768.169  25.556  25.254  24.959  4746.48     3631.0       g 
 60771.219  24.298  24.077  23.878  6629.82     3631.0  orange 
 60771.219  24.414  24.199  24.014  6366.38     3631.0       r 
 60771.219  25.052   24.79  24.575  5182.42     3631.0    cyan 
 60771.219   25.57  25.268  24.973  4746.48     3631.0       g 
 60774.269  24.312  24.091  23.892  6629.82     3631.0  orange 
 60774.269  24.428  24.213  24.028  6366.38     3631.0       r 
 60774.269  25.066  24.804  24.589  5182.42     3631.0    cyan 
 60774.269  25.585  25.281  24.986  4746.48     3631.0       g 
 60777.319  24.327  24.105  23.906  6629.82     3631.0  orange 
 60777.319  24.443  24.227  24.042  6366.38     3631.0       r 
 60777.319   25.08  24.819  24.603  5182.42     3631.0    cyan 
 60777.319  25.599  25.295    25.0  4746.48     3631.0       g 
 60780.368  24.341  24.119  23.919  6629.82     3631.0  orange 
 60780.368  24.457  24.242  24.055  6366.38     3631.0       r 
 60780.368  25.094  24.833  24.617  5182.42     3631.0    cyan 
 60780.368  25.614  25.309  25.014  4746.48     3631.0       g 
 60783.418  24.355  24.133  23.933  6629.82     3631.0  orange 
 60783.418  24.471  24.256  24.069  6366.38     3631.0       r 
 60783.418  25.109  24.847   24.63  5182.42     3631.0    cyan 
 60783.418  25.628  25.323  25.028  4746.48     3631.0       g 
 60786.468   24.37  24.147  23.947  6629.82     3631.0  orange 
 60786.468  24.486   24.27  24.083  6366.38     3631.0       r 
 60786.468  25.123  24.861  24.644  5182.42     3631.0    cyan 
 60786.468  25.643  25.336  25.041  4746.48     3631.0       g 
 60789.518  24.384  24.161   23.96  6629.82     3631.0  orange 
 60789.518    24.5  24.284  24.096  6366.38     3631.0       r 
 60789.518  25.136  24.875  24.658  5182.42     3631.0    cyan 
 60789.518  25.657   25.35  25.055  4746.48     3631.0       g 
 60792.568  24.398  24.175  23.973  6629.82     3631.0  orange 
 60792.568  24.514  24.297   24.11  6366.38     3631.0       r 
 60792.568   25.15  24.889  24.671  5182.42     3631.0    cyan 
 60792.568  25.671  25.364  25.068  4746.48     3631.0       g 
 60795.617  24.412  24.189  23.987  6629.82     3631.0  orange 
 60795.617  24.528  24.311  24.123  6366.38     3631.0       r 
 60795.617  25.164  24.903  24.685  5182.42     3631.0    cyan 
 60795.617  25.686  25.377  25.082  4746.48     3631.0       g 
 60798.667  24.426  24.203    24.0  6629.82     3631.0  orange 
 60798.667  24.542  24.325  24.137  6366.38     3631.0       r 
 60798.667  25.178  24.917  24.698  5182.42     3631.0    cyan 
 60798.667    25.7  25.391  25.095  4746.48     3631.0       g 
 60801.717   24.44  24.217  24.014  6629.82     3631.0  orange 
 60801.717  24.556  24.339   24.15  6366.38     3631.0       r 
 60801.717  25.192  24.931  24.712  5182.42     3631.0    cyan 
 60801.717  25.714  25.405  25.109  4746.48     3631.0       g 
 60804.767  24.454   24.23  24.027  6629.82     3631.0  orange 
 60804.767   24.57  24.353  24.164  6366.38     3631.0       r 
 60804.767  25.206  24.945  24.725  5182.42     3631.0    cyan 
 60804.767  25.728  25.418  25.122  4746.48     3631.0       g 
 60807.816  24.468  24.244   24.04  6629.82     3631.0  orange 
 60807.816  24.584  24.366  24.177  6366.38     3631.0       r 
 60807.816  25.219  24.958  24.739  5182.42     3631.0    cyan 
 60807.816  25.742  25.432  25.135  4746.48     3631.0       g 
 60810.866  24.482  24.258  24.053  6629.82     3631.0  orange 
 60810.866  24.597   24.38   24.19  6366.38     3631.0       r 
 60810.866  25.233  24.972  24.752  5182.42     3631.0    cyan 
 60810.866  25.756  25.445  25.149  4746.48     3631.0       g 
 60813.916  24.496  24.271  24.066  6629.82     3631.0  orange 
 60813.916  24.611  24.394  24.204  6366.38     3631.0       r 
 60813.916  25.246  24.986  24.766  5182.42     3631.0    cyan 
 60813.916   25.77   25.46  25.162  4746.48     3631.0       g 
 60816.966  24.509  24.285   24.08  6629.82     3631.0  orange 
 60816.966  24.624  24.407  24.217  6366.38     3631.0       r 
 60816.966   25.26    25.0  24.779  5182.42     3631.0    cyan 
 60816.966  25.784  25.474  25.175  4746.48     3631.0       g 
 60820.016  24.523  24.298  24.093  6629.82     3631.0  orange 
 60820.016  24.638  24.421   24.23  6366.38     3631.0       r 
 60820.016  25.273  25.013  24.792  5182.42     3631.0    cyan 
 60820.016  25.798  25.488  25.188  4746.48     3631.0       g 
 60823.065  24.537  24.312  24.106  6629.82     3631.0  orange 
 60823.065  24.652  24.434  24.243  6366.38     3631.0       r 
 60823.065  25.287  25.027  24.805  5182.42     3631.0    cyan 
 60823.065  25.812  25.502  25.201  4746.48     3631.0       g 
 60826.115   24.55  24.325  24.119  6629.82     3631.0  orange 
 60826.115  24.666  24.448  24.256  6366.38     3631.0       r 
 60826.115    25.3   25.04  24.819  5182.42     3631.0    cyan 
 60826.115  25.825  25.516  25.214  4746.48     3631.0       g 
 60829.165  24.564  24.339  24.132  6629.82     3631.0  orange 
 60829.165  24.679  24.461   24.27  6366.38     3631.0       r 
 60829.165  25.313  25.054  24.832  5182.42     3631.0    cyan 
 60829.165  25.839  25.529  25.227  4746.48     3631.0       g 
 60832.215  24.577  24.352  24.144  6629.82     3631.0  orange 
 60832.215  24.693  24.475  24.283  6366.38     3631.0       r 
 60832.215  25.327  25.067  24.845  5182.42     3631.0    cyan 
 60832.215  25.853  25.543   25.24  4746.48     3631.0       g 
 60835.264  24.591  24.365  24.157  6629.82     3631.0  orange 
 60835.264  24.706  24.488  24.296  6366.38     3631.0       r 
 60835.264   25.34   25.08  24.858  5182.42     3631.0    cyan 
 60835.264  25.866  25.557  25.253  4746.48     3631.0       g 
 60838.314  24.604  24.379   24.17  6629.82     3631.0  orange 
 60838.314   24.72  24.502  24.308  6366.38     3631.0       r 
 60838.314  25.353  25.094  24.871  5182.42     3631.0    cyan 
 60838.314   25.88  25.571  25.266  4746.48     3631.0       g 
 60841.364  24.617  24.392  24.183  6629.82     3631.0  orange 
 60841.364  24.733  24.515  24.321  6366.38     3631.0       r 
 60841.364  25.366  25.107  24.884  5182.42     3631.0    cyan 
 60841.364  25.893  25.584  25.279  4746.48     3631.0       g 
 60844.414  24.631  24.405  24.196  6629.82     3631.0  orange 
 60844.414  24.746  24.528  24.334  6366.38     3631.0       r 
 60844.414   25.38   25.12  24.897  5182.42     3631.0    cyan 
 60844.414  25.907  25.597  25.292  4746.48     3631.0       g 
 60847.464  24.644  24.418  24.209  6629.82     3631.0  orange 
 60847.464   24.76  24.541  24.347  6366.38     3631.0       r 
 60847.464  25.393  25.134   24.91  5182.42     3631.0    cyan 
 60847.464   25.92   25.61  25.305  4746.48     3631.0       g 
 60850.513  24.657  24.431  24.221  6629.82     3631.0  orange 
 60850.513  24.773  24.555   24.36  6366.38     3631.0       r 
 60850.513  25.406  25.147  24.922  5182.42     3631.0    cyan 
 60850.513  25.934  25.623  25.318  4746.48     3631.0       g 
 60853.563   24.67  24.444  24.234  6629.82     3631.0  orange 
 60853.563  24.786  24.568  24.372  6366.38     3631.0       r 
 60853.563  25.419   25.16  24.935  5182.42     3631.0    cyan 
 60853.563  25.947  25.636  25.331  4746.48     3631.0       g 
 60856.613  24.683  24.457  24.247  6629.82     3631.0  orange 
 60856.613    24.8  24.581  24.385  6366.38     3631.0       r 
 60856.613  25.433  25.173  24.947  5182.42     3631.0    cyan 
 60856.613  25.961  25.649  25.344  4746.48     3631.0       g 
 60859.663  24.696   24.47   24.26  6629.82     3631.0  orange 
 60859.663  24.813  24.594  24.398  6366.38     3631.0       r 
 60859.663  25.446  25.185   24.96  5182.42     3631.0    cyan 
 60859.663  25.974  25.662  25.357  4746.48     3631.0       g 
 60862.712  24.709  24.484  24.272  6629.82     3631.0  orange 
 60862.712  24.826  24.607   24.41  6366.38     3631.0       r 
 60862.712  25.459  25.198  24.972  5182.42     3631.0    cyan 
 60862.712  25.987  25.675   25.37  4746.48     3631.0       g 
 60865.762  24.722  24.496  24.285  6629.82     3631.0  orange 
 60865.762  24.839   24.62  24.423  6366.38     3631.0       r 
 60865.762  25.472  25.211  24.985  5182.42     3631.0    cyan 
 60865.762    26.0  25.688  25.382  4746.48     3631.0       g 
 60868.812  24.735  24.509  24.297  6629.82     3631.0  orange 
 60868.812  24.853  24.633  24.436  6366.38     3631.0       r 
 60868.812  25.486  25.224  24.997  5182.42     3631.0    cyan 
 60868.812  26.014  25.701  25.395  4746.48     3631.0       g 
 60871.862  24.747  24.522   24.31  6629.82     3631.0  orange 
 60871.862  24.866  24.646  24.448  6366.38     3631.0       r 
 60871.862  25.499  25.236  25.009  5182.42     3631.0    cyan 
 60871.862  26.027  25.714  25.408  4746.48     3631.0       g 
 60874.912   24.76  24.535  24.322  6629.82     3631.0  orange 
